sku,category_ids
etrade9897,"rt - office supplies|Paper|Listing Paper|Ruled"
etrade9898,"rt - office supplies|Paper|Listing Paper|Plain"
etrade9899,"rt - office supplies|Paper|Listing Paper|Plain"
etrade9900,"rt - office supplies|Paper|Listing Paper|Plain"
etrade9901,"rt - office supplies|Paper|Listing Paper|Plain"
etrade9902,"rt - office supplies|Office Supplies|Wall/Notice Boards|Drywipe Boards|Magnetic"
etrade9903,"rt - office supplies|Furniture|Bookcases|Fitments"
etrade9904,"rt - office supplies|Office Supplies|Wall/Notice Boards|Drywipe Boards|Magnetic"
etrade9905,"rt - office supplies|Office Supplies|Wall/Notice Boards|Drywipe Boards|Magnetic"
etrade9906,"rt - office supplies|Office Supplies|Desktop Accessories|Telephone Arms|Unspecified"
etrade9907,"rt - office supplies|Furniture|Bookcases|H up to 1200mm"
etrade9908,"rt - office supplies|Office Supplies|Desktop Accessories|Tape Dispenser|Unspecified"
etrade9909,"rt - office supplies|Office Supplies|Wall/Notice Boards|Drywipe Board Accessories|Magnetic"
etrade9910,"rt - office supplies|Office Supplies|Wall/Notice Boards|Drywipe Board Accessories|Other"
etrade9911,"rt - office supplies|Furniture|Cupboards/Lockers|Fitments"
etrade9912,"rt - office supplies|Presentation|Presentation Equipment|Flipchart Easels|Unspecified"
etrade9913,"rt - office supplies|Presentation|Presentation Equipment|Flipchart Easels|Unspecified"
etrade9914,"rt - office supplies|Office Supplies|Files  Pockets  Binders|Manilla Folders & Files|Files"
etrade9915,"rt - office supplies|Office Supplies|Files  Pockets  Binders|Manilla Folders & Files|Files"
etrade9916,"rt - office supplies|Office Supplies|Files  Pockets  Binders|Manilla Folders & Files|Files"
etrade9917,"rt - office supplies|Office Supplies|Files  Pockets  Binders|Manilla Folders & Files|Files"
etrade9918,"rt - office supplies|Office Supplies|Files  Pockets  Binders|Manilla Folders & Files|Files"
etrade9919,"rt - office supplies|Office Supplies|Files  Pockets  Binders|Manilla Folders & Files|Files"
etrade9920,"rt - office supplies|Office Supplies|Files  Pockets  Binders|Manilla Folders & Files|Files"
etrade9921,"rt - office supplies|Office Supplies|Files  Pockets  Binders|Manilla Folders & Files|Files"
etrade9922,"rt - office supplies|Furniture|Pedestals|Two Drawer"
etrade9923,"rt - office supplies|Furniture|Pedestals|Three Drawer"
etrade9924,"rt - office supplies|Postal Supplies|Mailroom & Warehouse|Packing Materials|Bags"
etrade9925,"rt - office supplies|Postal Supplies|Mailroom & Warehouse|Packing Materials|Bags"
etrade9926,"rt - office supplies|Postal Supplies|Mailroom & Warehouse|Packing Materials|Bags"
etrade9927,"rt - office supplies|Postal Supplies|Envelopes|Padded Bags & Padded Envelopes|Bubble"
etrade9928,"rt - office supplies|Postal Supplies|Envelopes|Padded Bags & Padded Envelopes|Bubble"
etrade9929,"rt - office supplies|Postal Supplies|Envelopes|Padded Bags & Padded Envelopes|Bubble"
etrade9930,"rt - office supplies|Postal Supplies|Envelopes|Padded Bags & Padded Envelopes|Bubble"
etrade9931,"rt - office supplies|Postal Supplies|Envelopes|Padded Bags & Padded Envelopes|Bubble"
etrade9932,"rt - office supplies|Office Supplies|Desktop Accessories|Perforators|Other Holes"
etrade9933,"rt - office supplies|Office Supplies|Desktop Accessories|Rubber Stamps|Number"
etrade9934,"rt - office supplies|Office Supplies|Desktop Accessories|Rubber Stamps|Number"
etrade9935,"rt - office supplies|Office Supplies|Desktop Accessories|Rubber Stamps|Number"
etrade9936,"rt - office supplies|Office Supplies|Desktop Accessories|Rubber Stamps|Number"
etrade9937,"rt - office supplies|Business Machines|Office Machines|Calculators/Adding Machines|Handheld Calculator"
etrade9938,"rt - office supplies|Office Supplies|Desktop Accessories|Rubber Stamps|Number"
etrade9939,"rt - office supplies|Facilities|Office Environment|Coat Stands|Unspecified"
etrade9940,"rt - office supplies|Office Supplies|Desktop Accessories|Rubber Stamps|Number"
etrade9941,"rt - office supplies|Office Supplies|Desktop Accessories|Rubber Stamps|Number"
etrade9942,"rt - office supplies|Postal Supplies|Mailroom & Warehouse|Packing Materials|Paper"
etrade9943,"rt - office supplies|Office Supplies|Desktop Accessories|Rubber Stamps|Number"
etrade9944,"rt - office supplies|Office Supplies|Desktop Accessories|Letter Trays|Letter Tray"
etrade9945,"rt - office supplies|Office Supplies|Desktop Accessories|Rubber Stamps|Number"
etrade9946,"rt - office supplies|Office Supplies|Desktop Accessories|Rubber Stamps|Number"
etrade9947,"rt - office supplies|Furniture|Cupboards/Lockers|Fitments"
etrade9948,"rt - office supplies|Office Supplies|Desktop Accessories|Rubber Stamps|Number"
etrade9949,"rt - office supplies|Office Supplies|Desktop Accessories|Rubber Stamps|Number"
etrade9950,"rt - office supplies|Office Supplies|Desktop Accessories|Rubber Stamps|Number"
etrade9951,"rt - office supplies|Facilities|Safety & Security|Safes & Locks|Fire Safes"
etrade9952,"rt - office supplies|Furniture|Management Seating|High Back"
etrade9953,"rt - office supplies|Furniture|Tables|Reception"
etrade9954,"rt - office supplies|Furniture|Tables|Folding"
etrade9955,"rt - office supplies|Furniture|Tables|Folding"
etrade9956,"rt - office supplies|Furniture|Tables|Folding"
etrade9957,"rt - office supplies|Furniture|Tables|Folding"
etrade9958,"rt - office supplies|Furniture|Tables|Folding"
etrade9959,"rt - office supplies|Furniture|Tables|Folding"
etrade9960,"rt - office supplies|Furniture|Tables|Folding"
etrade9961,"rt - office supplies|Furniture|Tables|Folding"
etrade9962,"rt - office supplies|Furniture|Tables|Folding"
etrade9963,"rt - office supplies|Furniture|Tables|Shaped"
etrade9964,"rt - office supplies|Furniture|Tables|Shaped"
etrade9965,"rt - office supplies|Furniture|Tables|Shaped"
etrade9966,"rt - office supplies|Furniture|Tables|Shaped"
etrade9967,"rt - office supplies|Furniture|Tables|Shaped"
etrade9968,"rt - office supplies|Furniture|Tables|Shaped"
etrade9969,"rt - office supplies|Furniture|Tables|Shaped"
etrade9970,"rt - office supplies|Furniture|Tables|Shaped"
etrade9971,"rt - office supplies|Furniture|Tables|Shaped"
etrade9972,"rt - office supplies|Furniture|Tables|Shaped"
etrade9973,"rt - office supplies|Furniture|Tables|Shaped"
etrade9974,"rt - office supplies|Furniture|Tables|Shaped"
etrade9975,"rt - office supplies|Furniture|Tables|Shaped"
etrade9976,"rt - office supplies|Furniture|Tables|Shaped"
etrade9977,"rt - office supplies|Furniture|Tables|Shaped"
etrade9978,"rt - office supplies|Facilities|Janitorial|Cleaning Equipment|Cloths etc"
etrade9979,"rt - office supplies|Furniture|Tables|Shaped"
etrade9980,"rt - office supplies|Furniture|Tables|Shaped"
etrade9981,"rt - office supplies|Furniture|Tables|Shaped"
etrade9982,"rt - office supplies|Facilities|Janitorial|Cleaning Equipment|Binliner/Bags"
etrade9983,"rt - office supplies|Facilities|Catering|Catering Sundries|Serviettes/Napkins"
etrade9984,"rt - office supplies|Facilities|Catering|Catering Sundries|Other"
etrade9985,"rt - office supplies|Facilities|Catering|Food|Biscuits"
etrade9986,"rt - office supplies|Facilities|Catering|Beverages|Coffee"
etrade9987,"rt - office supplies|Facilities|Catering|Beverages|Coffee"
etrade9988,"rt - office supplies|Facilities|Catering|Beverages|Coffee"
etrade9989,"rt - office supplies|Facilities|Catering|Beverages|Coffee"
etrade9990,"rt - office supplies|Facilities|Catering|Beverages|Coffee"
etrade9991,"rt - office supplies|Facilities|Catering|Beverages|Tea"
etrade9992,"rt - office supplies|Facilities|Safety & Security|Safes & Locks|Fire Safes"
etrade9993,"rt - office supplies|Postal Supplies|Mailroom & Warehouse|Storage Boxes|Crate"
etrade9994,"rt - office supplies|Postal Supplies|Mailroom & Warehouse|Storage Boxes|Crate"
etrade9995,"rt - office supplies|Postal Supplies|Mailroom & Warehouse|Storage Boxes|Lid"
etrade9996,"rt - office supplies|Postal Supplies|Mailroom & Warehouse|Storage Boxes|Crate"
etrade9997,"rt - office supplies|Postal Supplies|Mailroom & Warehouse|Storage Boxes|Crate"
etrade9998,"rt - office supplies|Postal Supplies|Mailroom & Warehouse|Storage Boxes|Lid"
etrade9999,"rt - office supplies|Postal Supplies|Mailroom & Warehouse|Storage Boxes|Crate"
etrade10000,"rt - office supplies|Postal Supplies|Mailroom & Warehouse|Storage Boxes|Crate"
etrade10001,"rt - office supplies|Furniture|Conference Seating|Stacking"
etrade10002,"rt - office supplies|Facilities|Safety & Security|First Aid Other|Unspecified"
etrade10003,"rt - office supplies|Facilities|Safety & Security|First Aid Other|Unspecified"
etrade10004,"rt - office supplies|Facilities|Safety & Security|First Aid Other|Unspecified"
etrade10005,"rt - office supplies|Business Machines|Office Machine Supplies|Cover Boards|Unspecified"
etrade10006,"rt - office supplies|Office Supplies|Files  Pockets  Binders|Archive Filing|Box"
etrade10007,"rt - office supplies|Furniture|Operator Seating|High Back"
etrade10008,"rt - office supplies|Furniture|Operator Seating|High Back"
etrade10009,"rt - office supplies|Furniture|Operator Seating|High Back"
etrade10010,"rt - office supplies|Furniture|Operator Seating|High Back"
etrade10011,"rt - office supplies|Furniture|Operator Seating|High Back"
etrade10012,"rt - office supplies|Furniture|Operator Seating|High Back"
etrade10013,"rt - office supplies|Furniture|Operator Seating|High Back"
etrade10014,"rt - office supplies|Furniture|Operator Seating|High Back"
etrade10015,"rt - office supplies|Furniture|Operator Seating|High Back"
etrade10016,"rt - office supplies|Furniture|Operator Seating|High Back"
etrade10017,"rt - office supplies|Furniture|Operator Seating|High Back"
etrade10018,"rt - office supplies|Furniture|Operator Seating|High Back"
etrade10019,"rt - office supplies|Furniture|Operator Seating|High Back"
etrade10020,"rt - office supplies|Furniture|Operator Seating|High Back"
etrade10021,"rt - office supplies|Furniture|Operator Seating|High Back"
etrade10022,"rt - office supplies|Furniture|Operator Seating|High Back"
etrade10023,"rt - office supplies|Furniture|Operator Seating|High Back"
etrade10024,"rt - office supplies|Furniture|Operator Seating|High Back"
etrade10025,"rt - office supplies|Furniture|Operator Seating|Medium Back"
etrade10026,"rt - office supplies|Furniture|Furniture / Seating Accessories|Seating Accessories"
etrade10027,"rt - office supplies|Furniture|Furniture / Seating Accessories|Seating Accessories"
etrade10028,"rt - office supplies|Furniture|Screens|Accessories"
etrade10029,"rt - office supplies|Office Supplies|Files  Pockets  Binders|Dividers/Indexes/Tabs|Indexes"
etrade10030,"rt - office supplies|Office Supplies|Files  Pockets  Binders|Dividers/Indexes/Tabs|Indexes"
etrade10031,"rt - office supplies|Office Supplies|Files  Pockets  Binders|Dividers/Indexes/Tabs|Indexes"
etrade10032,"rt - office supplies|Furniture|Operator Seating|Other"
etrade10033,"rt - office supplies|Business Machines|Office Machine Supplies|Labelmaker Tapes|Unspecified"
etrade10034,"rt - office supplies|Business Machines|Office Machine Supplies|Labelmaker Tapes|Unspecified"
etrade10035,"rt - office supplies|Business Machines|Office Machine Supplies|Labelmaker Tapes|Unspecified"
etrade10036,"rt - office supplies|Business Machines|Office Machine Supplies|Labelmaker Tapes|Unspecified"
etrade10037,"rt - office supplies|Furniture|Filing Cabinets|Single Drawer"
etrade10038,"rt - office supplies|Furniture|Filing Cabinets|Single Drawer"
etrade10039,"rt - office supplies|Furniture|Filing Cabinets|Two-Drawer"
etrade10040,"rt - office supplies|Furniture|Filing Cabinets|Two-Drawer"
etrade10041,"rt - office supplies|Furniture|Filing Cabinets|Four Drawer"
etrade10042,"rt - office supplies|Furniture|Filing Cabinets|Four Drawer"
etrade10043,"rt - office supplies|Furniture|Filing Cabinets|Four Drawer"
etrade10044,"rt - office supplies|Furniture|Filing Cabinets|Combi-Units"
etrade10045,"rt - office supplies|Furniture|Filing Cabinets|Combi-Units"
etrade10046,"rt - office supplies|Furniture|Filing Cabinets|Combi-Units"
etrade10047,"rt - office supplies|Furniture|Filing Cabinets|Combi-Units"
etrade10048,"rt - office supplies|Furniture|Filing Cabinets|Combi-Units"
etrade10049,"rt - office supplies|Furniture|Filing Cabinets|Multi-drawer"
etrade10050,"rt - office supplies|Furniture|Filing Cabinets|Multi-drawer"
etrade10051,"rt - office supplies|Furniture|Filing Cabinets|Two-Drawer"
etrade10052,"rt - office supplies|Furniture|Filing Cabinets|Multi-drawer"
etrade10053,"rt - office supplies|Furniture|Filing Cabinets|Multi-drawer"
etrade10054,"rt - office supplies|Furniture|Filing Cabinets|Four Drawer"
etrade10055,"rt - office supplies|Office Supplies|Arts & Crafts|Crayons Chalk & Charcoal|Chalk"
etrade10056,"rt - office supplies|Furniture|Pedestals|Two Drawer"
etrade10057,"rt - office supplies|Facilities|Janitorial|Sanitary Refills|Towel"
etrade10058,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Black"
etrade10059,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Black"
etrade10060,"rt - office supplies|Business Machines|Office Machine Supplies|Laminating Pockets|A7"
etrade10061,"rt - office supplies|Business Machines|Office Machine Supplies|Cover Boards|Unspecified"
etrade10062,"rt - office supplies|Business Machines|Office Machine Supplies|Cover Boards|Unspecified"
etrade10063,"rt - office supplies|Business Machines|Office Machine Supplies|Cover Boards|Unspecified"
etrade10064,"rt - office supplies|Business Machines|Office Machine Supplies|Laminating Pockets|Other Sizes"
etrade10065,"rt - office supplies|Business Machines|Office Machine Supplies|Cover Boards|Unspecified"
etrade10066,"rt - office supplies|Business Machines|Office Machine Supplies|Cover Boards|Unspecified"
etrade10067,"rt - office supplies|Business Machines|Office Machine Supplies|Cover Boards|Unspecified"
etrade10068,"rt - office supplies|Business Machines|Office Machine Supplies|Cover Boards|Unspecified"
etrade10069,"rt - office supplies|Business Machines|Office Machine Supplies|Cover Boards|Unspecified"
etrade10070,"rt - office supplies|Business Machines|Office Machine Supplies|Cover Boards|Unspecified"
etrade10071,"rt - office supplies|Furniture|Screens|Desk"
etrade10072,"rt - office supplies|Furniture|Screens|Desk"
etrade10073,"rt - office supplies|Furniture|Screens|Desk"
etrade10074,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Yellow"
etrade10075,"rt - office supplies|Furniture|Screens|Desk"
etrade10076,"rt - office supplies|Furniture|Screens|Desk"
etrade10077,"rt - office supplies|Furniture|Screens|Desk"
etrade10078,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Magenta"
etrade10079,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Cyan"
etrade10080,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Black"
etrade10081,"rt - office supplies|Furniture|Screens|Accessories"
etrade10082,"rt - office supplies|Furniture|Cupboards/Lockers|Cupboards H up to 1200mm"
etrade10083,"rt - office supplies|Furniture|Cupboards/Lockers|Cupboards H up to 1200mm"
etrade10084,"rt - office supplies|Furniture|Cupboards/Lockers|Cupboards H up to 1200mm"
etrade10085,"rt - office supplies|Furniture|Cupboards/Lockers|Cupboards H up to 1200mm"
etrade10086,"rt - office supplies|Furniture|Operator Seating|With Arms"
etrade10087,"rt - office supplies|Furniture|Operator Seating|With Arms"
etrade10088,"rt - office supplies|Paper|Paper Other|A4"
etrade10089,"rt - office supplies|Paper|Paper Other|A4"
etrade10090,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Inkjet Cartridges|Black"
etrade10091,"rt - office supplies|Furniture|Filing Cabinets|Unspecified"
etrade10092,"rt - office supplies|Postal Supplies|Labels|Laser Labels|Clear"
etrade10093,"rt - office supplies|Postal Supplies|Labels|Laser Labels|Clear"
etrade10094,"rt - office supplies|Postal Supplies|Labels|Laser Labels|Clear"
etrade10095,"rt - office supplies|Postal Supplies|Labels|Laser Labels|Filing"
etrade10096,"rt - office supplies|Postal Supplies|Labels|Laser Labels|Filing"
etrade10097,"rt - office supplies|Postal Supplies|Labels|Laser Labels|White A4 Sheet"
etrade10098,"rt - office supplies|Office Supplies|Files  Pockets  Binders|Dividers/Indexes/Tabs|Indexes"
etrade10099,"rt - office supplies|Office Supplies|Files  Pockets  Binders|Dividers/Indexes/Tabs|Indexes"
etrade10100,"rt - office supplies|Office Supplies|Files  Pockets  Binders|Dividers/Indexes/Tabs|Indexes"
etrade10101,"rt - office supplies|Postal Supplies|Labels|Ink Jet Labels|Address"
etrade10102,"rt - office supplies|Postal Supplies|Labels|Ink Jet Labels|White A4 Sheet"
etrade10103,"rt - office supplies|Postal Supplies|Labels|Laser Labels|Address"
etrade10104,"rt - office supplies|Postal Supplies|Labels|Laser Labels|Address"
etrade10105,"rt - office supplies|Postal Supplies|Labels|Laser Labels|Address"
etrade10106,"rt - office supplies|Postal Supplies|Labels|Laser Labels|Address"
